DATE,CURRENCY:BTCCHF,CURRENCY:ETHCHF,CURRENCY:LTCCHF,SWX:CSEMU-EUR,AMS:IJPA,AMS:IDJV,SWX:CSEMUS-EUR,AMS:IPRP,SWX:SGLD-USD,LON:ICOM,SWX:CSPXJ-USD,LON:EIMI,SWX:CSSPX-USD,LON:IUVL,SWX:CSUSS-USD,AMS:BTMA,FRA:IS04,AMS:IWDP,CURRENCY:CHFEUR,CURRENCY:USDEUR
17/02/2006,NA,NA,NA,NA,NA,28.3,NA,26.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63975832,0.83738
18/02/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/02/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/02/2006,NA,NA,NA,NA,NA,28.32,NA,27.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6406302682,0.83794
21/02/2006,NA,NA,NA,NA,NA,NA,NA,27.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6416556105,0.83893
22/02/2006,NA,NA,NA,NA,NA,NA,NA,27.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6401074275,0.83921
23/02/2006,NA,NA,NA,NA,NA,NA,NA,27.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640751681,0.83879
24/02/2006,NA,NA,NA,NA,NA,NA,NA,27.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6390618612,0.84189
25/02/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/02/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/02/2006,NA,NA,NA,NA,NA,29.04,NA,27.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6378129428,0.84388
28/02/2006,NA,NA,NA,NA,NA,NA,NA,27.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6391762788,0.83822
01/03/2006,NA,NA,NA,NA,NA,28.59,NA,28.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6389123094,0.83893
02/03/2006,NA,NA,NA,NA,NA,28.5,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6396266315,0.83063
03/03/2006,NA,NA,NA,NA,NA,28.3,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6400871575,0.83015
04/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/03/2006,NA,NA,NA,NA,NA,28.32,NA,28.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6407345002,0.83222
07/03/2006,NA,NA,NA,NA,NA,28.03,NA,28.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6403005728,0.84104
08/03/2006,NA,NA,NA,NA,NA,28,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6407114374,0.83843
09/03/2006,NA,NA,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638891627,0.84005
10/03/2006,NA,NA,NA,NA,NA,NA,NA,28.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6369993588,0.83956
11/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/03/2006,NA,NA,NA,NA,NA,28.59,NA,28.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637418564,0.83563
14/03/2006,NA,NA,NA,NA,NA,NA,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6386419116,0.83202
15/03/2006,NA,NA,NA,NA,NA,28.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6394816856,0.82843
16/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6369482528,0.82136
17/03/2006,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6354494954,0.82021
18/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/03/2006,NA,NA,NA,NA,NA,29.21,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6368282169,0.82217
21/03/2006,NA,NA,NA,NA,NA,NA,NA,29.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635323575,0.8259
22/03/2006,NA,NA,NA,NA,NA,29.06,NA,29.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6339573888,0.82788
23/03/2006,NA,NA,NA,NA,NA,29.24,NA,29.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634478688,0.83528
24/03/2006,NA,NA,NA,NA,NA,29.35,NA,29.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6335938023,0.83091
25/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/03/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/03/2006,NA,NA,NA,NA,NA,29.24,NA,29.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6358670118,0.83257
28/03/2006,NA,NA,NA,NA,NA,29.07,NA,29.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636000223,0.83257
29/03/2006,NA,NA,NA,NA,NA,28.86,NA,29.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6346052531,0.83119
30/03/2006,NA,NA,NA,NA,NA,NA,NA,29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6337377679,0.82183
31/03/2006,NA,NA,NA,NA,NA,29.18,NA,29.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.632560617,0.82542
01/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/04/2006,NA,NA,NA,NA,NA,NA,NA,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6314515108,0.82379
04/04/2006,NA,NA,NA,NA,NA,29.1,NA,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6320712472,0.81566
05/04/2006,NA,NA,NA,NA,NA,29.06,NA,29.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633331712,0.8138
06/04/2006,NA,NA,NA,NA,NA,NA,NA,29.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6341555088,0.81873
07/04/2006,NA,NA,NA,NA,NA,28.92,NA,29.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635222757,0.82679
08/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/04/2006,NA,NA,NA,NA,NA,29,NA,29.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6337288191,0.82563
11/04/2006,NA,NA,NA,NA,NA,29.11,NA,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6343589716,0.82318
12/04/2006,NA,NA,NA,NA,NA,NA,NA,28.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6358501823,0.82549
13/04/2006,NA,NA,NA,NA,NA,NA,NA,28.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6360064565,0.82535
14/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6358259193,0.82563
15/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6375631962,0.81606
18/04/2006,NA,NA,NA,NA,NA,28.5,NA,28.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63790454,0.8086
19/04/2006,NA,NA,NA,NA,NA,NA,NA,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6376354476,0.80788
20/04/2006,NA,NA,NA,NA,NA,29.01,NA,29.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6352964959,0.81241
21/04/2006,NA,NA,NA,NA,NA,NA,NA,29.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6350885656,0.81031
22/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/04/2006,NA,NA,NA,NA,NA,NA,NA,28.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6364293299,0.80717
25/04/2006,NA,NA,NA,NA,NA,29.43,NA,29.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6344436735,0.80457
26/04/2006,NA,NA,NA,NA,NA,NA,NA,28.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6322134912,0.80328
27/04/2006,NA,NA,NA,NA,NA,NA,NA,28.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633141362,0.79796
28/04/2006,NA,NA,NA,NA,NA,29.15,NA,28.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6387387829,0.79139
29/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/04/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6406259181,0.79491
02/05/2006,NA,NA,NA,NA,NA,29.35,NA,28.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640602785,0.79258
03/05/2006,NA,NA,NA,NA,NA,NA,NA,28.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639867862,0.7922
04/05/2006,NA,NA,NA,NA,NA,29.19,NA,28.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6410286078,0.78734
05/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6405803211,0.78567
06/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/05/2006,NA,NA,NA,NA,NA,29.65,NA,29.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6406160194,0.78722
09/05/2006,NA,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6419994228,0.78327
10/05/2006,NA,NA,NA,NA,NA,NA,NA,29.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6416145603,0.78281
11/05/2006,NA,NA,NA,NA,NA,29.68,NA,29.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6421732388,0.77809
12/05/2006,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64571166,0.7734
13/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2006,NA,NA,NA,NA,NA,28.49,NA,28.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644682663,0.78186
16/05/2006,NA,NA,NA,NA,NA,28.49,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6440932886,0.77821
17/05/2006,NA,NA,NA,NA,NA,28.57,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6457809085,0.78481
18/05/2006,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645459862,0.77815
19/05/2006,NA,NA,NA,NA,NA,NA,NA,26.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6438244419,0.78327
20/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2006,NA,NA,NA,NA,NA,27.45,NA,26.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6453447638,0.77803
23/05/2006,NA,NA,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6449433447,0.78229
24/05/2006,NA,NA,NA,NA,NA,27.28,NA,26.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643259628,0.78284
25/05/2006,NA,NA,NA,NA,NA,27.57,NA,26.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6416314352,0.78064
26/05/2006,NA,NA,NA,NA,NA,NA,NA,26.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6403712923,0.78499
27/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/05/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/05/2006,NA,NA,NA,NA,NA,28.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64054403,0.78425
30/05/2006,NA,NA,NA,NA,NA,NA,NA,26.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641280273,0.7773
31/05/2006,NA,NA,NA,NA,NA,NA,NA,26.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640211535,0.78027
01/06/2006,NA,NA,NA,NA,NA,NA,NA,26.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6394667476,0.78058
02/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640498614,0.77411
03/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/06/2006,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6413503133,0.77513
06/06/2006,NA,NA,NA,NA,NA,NA,NA,26.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6413901849,0.77991
07/06/2006,NA,NA,NA,NA,NA,NA,NA,26.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6399251299,0.78113
08/06/2006,NA,NA,NA,NA,NA,26.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6414054598,0.79058
09/06/2006,NA,NA,NA,NA,NA,NA,NA,25.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642396514,0.79108
10/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/06/2006,NA,NA,NA,NA,NA,NA,NA,26.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6439030026,0.79453
13/06/2006,NA,NA,NA,NA,NA,25.64,NA,25.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6432594021,0.79707
14/06/2006,NA,NA,NA,NA,NA,NA,NA,25.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644417154,0.79308
15/06/2006,NA,NA,NA,NA,NA,26.08,NA,26.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642722136,0.79114
16/06/2006,NA,NA,NA,NA,NA,NA,NA,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64215396,0.79083
17/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/06/2006,NA,NA,NA,NA,NA,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6407928492,0.79491
20/06/2006,NA,NA,NA,NA,NA,26.36,NA,26.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6413183424,0.79434
21/06/2006,NA,NA,NA,NA,NA,NA,NA,26.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6401019269,0.78983
22/06/2006,NA,NA,NA,NA,NA,NA,NA,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639422566,0.7946
23/06/2006,NA,NA,NA,NA,NA,26.65,NA,26.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640133399,0.79847
24/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/06/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/2006,NA,NA,NA,NA,NA,26.8,NA,26.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6392689452,0.79434
27/06/2006,NA,NA,NA,NA,NA,NA,NA,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6392487667,0.79561
28/06/2006,NA,NA,NA,NA,NA,26.6,NA,26.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6390827553,0.79707
29/06/2006,NA,NA,NA,NA,NA,26.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638305494,0.78964
30/06/2006,NA,NA,NA,NA,NA,NA,NA,27.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6387084934,0.78229
01/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/07/2006,NA,NA,NA,NA,NA,NA,NA,27.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6379275659,0.78119
04/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6385372434,0.78186
05/07/2006,NA,NA,NA,NA,NA,27.68,NA,27.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637655747,0.7853
06/07/2006,NA,NA,NA,NA,NA,27.57,NA,27.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6370088448,0.78272
07/07/2006,NA,NA,NA,NA,NA,NA,NA,27.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6377668473,0.77979
08/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/07/2006,NA,NA,NA,NA,NA,NA,NA,27.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6379509834,0.78462
11/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.638418924,0.78324
12/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6377295288,0.78666
13/07/2006,NA,NA,NA,NA,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6409013625,0.78759
14/07/2006,NA,NA,NA,NA,NA,26.87,NA,27.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6397667388,0.79089
15/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/07/2006,NA,NA,NA,NA,NA,NA,NA,27.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639798965,0.79885
18/07/2006,NA,NA,NA,NA,NA,NA,NA,27.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6383602496,0.79987
19/07/2006,NA,NA,NA,NA,NA,26.69,NA,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636079194,0.79371
20/07/2006,NA,NA,NA,NA,NA,27.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6364619832,0.79158
21/07/2006,NA,NA,NA,NA,NA,27.24,NA,27.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636864676,0.78703
22/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/07/2006,NA,NA,NA,NA,NA,NA,NA,28.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635058638,0.79214
25/07/2006,NA,NA,NA,NA,NA,NA,NA,28.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63413868,0.79466
26/07/2006,NA,NA,NA,NA,NA,27.68,NA,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633787218,0.7866
27/07/2006,NA,NA,NA,NA,NA,28.2,NA,28.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.635869845,0.78765
28/07/2006,NA,NA,NA,NA,NA,28.25,NA,28.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63561894,0.78425
29/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/07/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/07/2006,NA,NA,NA,NA,NA,28.5,NA,28.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6362610384,0.78284
01/08/2006,NA,NA,NA,NA,NA,28.39,NA,28.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6357634515,0.78003
02/08/2006,NA,NA,NA,NA,NA,28.36,NA,28.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6352106544,0.78174
03/08/2006,NA,NA,NA,NA,NA,NA,NA,28.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6343846545,0.78131
04/08/2006,NA,NA,NA,NA,NA,NA,NA,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6349424004,0.77646
05/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/08/2006,NA,NA,NA,NA,NA,NA,NA,28.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6358279563,0.78009
08/08/2006,NA,NA,NA,NA,NA,28.49,NA,29.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6361640613,0.78327
09/08/2006,NA,NA,NA,NA,NA,NA,NA,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633771666,0.7767
10/08/2006,NA,NA,NA,NA,NA,NA,NA,28.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6333015024,0.78168
11/08/2006,NA,NA,NA,NA,NA,28.72,NA,28.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.632232042,0.78585
12/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/08/2006,NA,NA,NA,NA,NA,NA,NA,29.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6329575538,0.78598
15/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63192894,0.7818
16/08/2006,NA,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6333921461,0.77863
17/08/2006,NA,NA,NA,NA,NA,29.37,NA,29.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.632207125,0.7793
18/08/2006,NA,NA,NA,NA,NA,29.46,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6320744182,0.77954
19/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/08/2006,NA,NA,NA,NA,NA,29.27,NA,29.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6333646506,0.77682
22/08/2006,NA,NA,NA,NA,NA,29.13,NA,29.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6325412132,0.78052
23/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6329383936,0.78241
24/08/2006,NA,NA,NA,NA,NA,29.37,NA,28.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.632153165,0.78358
25/08/2006,NA,NA,NA,NA,NA,29.4,NA,29.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6322227364,0.78388
26/08/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
